7262	7293	126.472
7293	7262	126.472
7261	7254	46.834
7254	7261	46.834
7263	7271	42.425
7271	7263	42.425
7273	7281	27.465
7281	7273	27.465
7283	7153	32.005
7153	7283	32.005
7151	7143	4.723
7143	7151	4.723
7133	7122	29.551
7122	7133	29.551
7123	7124	16.211
7125	7126	16.207
7001	7004	118.025
7004	7001	118.025
7013	7014	14.573
7015	7016	14.854
7113	7012	84.283
7012	7113	84.283
7103	7111	29.966
7111	7103	29.966
7093	7101	29.252
7101	7093	29.252
7083	7091	10.187
7091	7083	10.187
7081	7304	332.089
7304	7081	332.089
7023	7036	36.859
7036	7023	36.859
7039	7040	1.588
7038	7022	1.539
7037	7033	34.522
7033	7037	34.522
7032	7034	17.497
7035	7025	17.471
7031	7041	35.594
7041	7031	35.594
7043	7044	3.108
7045	7027	3.093
7042	7051	51.128
7051	7042	51.128
7063	7052	170.595
7341	7061	120.624
7353	7342	74.682
7369	7366	19.066
7082	7073	114.573
7073	7082	114.573
7021	7071	169.958
7072	7334	112.446
7314	7336	135.129
7336	7314	135.129
7337	7333	108.997
7333	7337	108.997
7311	7321	117.395
7327	7318	114.888
7316	7305	119.657
7303	7312	119.513
7432	7422	127.176
7422	7432	127.176
7423	7424	37.268
7425	7426	36.902
7332	7324	101.681
7074	7062	141.192
7062	7074	141.192
7331	7343	109.593
7343	7331	109.593
7323	7351	113.551
7357	7325	112.054
7243	7301	44.538
7307	7245	44.767
7247	7215	135.146
7563	7564	108.809
7565	7566	108.803
7553	7554	64.418
7555	7556	64.055
7543	7544	47.214
7545	7546	47.124
7533	7502	88.842
7502	7533	88.842
7503	7471	99.269
7471	7503	99.269
7511	7492	87.896
7492	7511	87.896
7452	7454	77.266
7455	7457	77.249
7463	7464	57.289
7465	7467	57.111
7365	7355	270.124
7368	7403	427.337
7403	7368	427.337
7002	7011	204.54
7011	7002	204.54
7121	7112	197.712
7112	7121	197.712
7131	7102	189.038
7102	7131	189.038
7142	7092	179.679
7092	7142	179.679
7161	7152	141.873
7152	7161	141.873
7171	7282	149.229
7282	7171	149.229
7181	7272	138.055
7272	7181	138.055
7191	7264	134.929
7264	7191	134.929
7421	7412	136.703
7412	7421	136.703
;

set I:= 
7000 7001
;

set AM:=
(	7000	,	7162	)
(	7163	,	7173	)
(	7172	,	7183	)
(	7182	,	7193	)
(	7192	,	7203	)
(	7201	,	7213	)
(	7214	,	7561	)
(	7562	,	7551	)
(	7552	,	7542	)
(	7541	,	7531	)
(	7532	,	7521	)
(	7522	,	7512	)
(	7523	,	7524	)
(	7525	,	7526	)
(	7442	,	7445	)
(	7444	,	7447	)
(	7474	,	7475	)
(	7476	,	7477	)
(	7211	,	7221	)
(	7222	,	7241	)
(	7123	,	7124	)
(	7125	,	7126	)
(	7013	,	7014	)
(	7015	,	7016	)
(	7039	,	7040	)
(	7038	,	7022	)
(	7032	,	7034	)
(	7035	,	7025	)
(	7043	,	7044	)
(	7045	,	7027	)
(	7063	,	7052	)
(	7341	,	7061	)
(	7353	,	7342	)
(	7369	,	7366	)
(	7021	,	7071	)
(	7072	,	7334	)
(	7311	,	7321	)
(	7327	,	7318	)
(	7316	,	7305	)
(	7303	,	7312	)
(	7423	,	7424	)
(	7425	,	7426	)
(	7332	,	7324	)
(	7323	,	7351	)
(	7357	,	7325	)
(	7243	,	7301	)
(	7307	,	7245	)
(	7247	,	7215	)
(	7563	,	7564	)
(	7565	,	7566	)
(	7553	,	7554	)
(	7555	,	7556	)
(	7543	,	7544	)
(	7545	,	7546	)
(	7452	,	7454	)
(	7455	,	7457	)
(	7463	,	7464	)
(	7465	,	7467	)
(	7365	,	7355	)
;

set E:=
(	7493	,	7501	)
(	7501	,	7493	)
(	7491	,	7481	)
(	7481	,	7491	)
(	7473	,	7482	)
(	7482	,	7473	)
(	7483	,	7411	)
(	7411	,	7483	)
(	7413	,	7401	)
(	7401	,	7413	)
(	7402	,	7326	)
(	7326	,	7402	)
(	7433	,	7306	)
(	7306	,	7433	)
(	7443	,	7431	)
(	7431	,	7443	)
(	7453	,	7441	)
(	7441	,	7453	)
(	7462	,	7451	)
(	7451	,	7462	)
(	7472	,	7461	)
(	7461	,	7472	)
(	7223	,	7231	)
(	7231	,	7223	)
(	7202	,	7233	)
(	7233	,	7202	)
(	7232	,	7252	)
(	7252	,	7232	)
(	7244	,	7251	)
(	7251	,	7244	)
(	7253	,	7292	)
(	7292	,	7253	)
(	7262	,	7293	)
(	7293	,	7262	)
(	7261	,	7254	)
(	7254	,	7261	)
(	7263	,	7271	)
(	7271	,	7263	)
(	7273	,	7281	)
(	7281	,	7273	)
(	7283	,	7153	)
(	7153	,	7283	)
(	7151	,	7143	)
(	7143	,	7151	)
(	7133	,	7122	)
(	7122	,	7133	)
(	7001	,	7004	)
(	7004	,	7001	)
(	7113	,	7012	)
(	7012	,	7113	)
(	7103	,	7111	)
(	7111	,	7103	)
(	7093	,	7101	)
(	7101	,	7093	)
(	7083	,	7091	)
(	7091	,	7083	)
(	7081	,	7304	)
(	7304	,	7081	)
(	7023	,	7036	)
(	7036	,	7023	)
(	7037	,	7033	)
(	7033	,	7037	)
(	7031	,	7041	)
(	7041	,	7031	)
(	7042	,	7051	)
(	7051	,	7042	)
(	7082	,	7073	)
(	7073	,	7082	)
(	7314	,	7336	)
(	7336	,	7314	)
(	7337	,	7333	)
(	7333	,	7337	)
(	7432	,	7422	)
(	7422	,	7432	)
(	7074	,	7062	)
(	7062	,	7074	)
(	7331	,	7343	)
(	7343	,	7331	)
(	7533	,	7502	)
(	7502	,	7533	)
(	7503	,	7471	)
(	7471	,	7503	)
(	7511	,	7492	)
(	7492	,	7511	)
(	7368	,	7403	)
(	7403	,	7368	)
(	7002	,	7011	)
(	7011	,	7002	)
(	7121	,	7112	)
(	7112	,	7121	)
(	7131	,	7102	)
(	7102	,	7131	)
(	7142	,	7092	)
(	7092	,	7142	)
(	7161	,	7152	)
(	7152	,	7161	)
(	7171	,	7282	)
(	7282	,	7171	)
(	7181	,	7272	)
(	7272	,	7181	)
(	7191	,	7264	)
(	7264	,	7191	)
(	7421	,	7412	)
(	7412	,	7421	)
;
