NOMBRE : Instancia real grande
bi 32270 32188 62.40 1
bi 32271 32270 194.48 1
bi 32303 32217 102.77 1
bi 32304 51531 82.42 1
bi 32303 32304 139.53 1
bi 32308 51533 151.43 1
bi 32311 32226 57.31 1
bi 32308 32311 155.29 1
bi 32314 32304 222.89 1
bi 32317 32308 212.67 1
bi 32323 32248 169.01 1
bi 32332 32263 222.89 1
bi 32323 32332 47.20 1
bi 32341 32271 222.89 1
bi 32332 32341 144.58 1
bi 32344 32270 222.89 1
bi 32341 32344 100.72 1
bi 32393 32303 130.20 1
bi 32405 32311 136.94 1
bi 32393 32405 222.89 1
bi 32408 32240 222.89 1
bi 32405 32408 26.04 1
bi 32409 32243 222.89 1
bi 32408 32409 222.89 1
bi 32413 32323 20.15 1
bi 32409 32413 222.89 1
bi 32413 32421 222.89 1
bi 32420 32332 101.59 1
bi 32421 32420 82.34 1
bi 32420 32425 139.46 1
bi 32424 32341 222.89 1
bi 32425 32424 222.89 1
bi 32430 32344 54.17 1
bi 32424 32430 144.05 1
bi 32434 32256 179.90 1
bi 32430 32434 131.32 1
bi 32440 51539 222.89 1
bi 32434 32440 222.89 1
bi 32449 51540 134.89 1
bi 32440 32449 37.03 1
bi 32460 32255 215.77 1
bi 32449 32460 222.89 1
bi 32460 32490 115.56 1
bi 32475 32393 45.47 1
bi 32481 51542 89.14 1
bi 32475 32481 222.89 1
bi 32482 51543 222.89 1
bi 32485 32405 179.85 1
bi 32482 32485 222.89 1
bi 32490 32501 95.82 1
bi 32494 32481 141.79 1
bi 32496 32482 222.89 1
bi 32497 32421 222.89 1
bi 32501 32519 98.56 1
bi 32506 32420 149.52 1
bi 32497 32506 139.75 1
bi 32513 32424 144.10 1
bi 32517 32430 77.89 1
bi 32513 32517 71.86 1
bi 32519 32518 222.89 1
bi 32554 32475 222.89 1
bi 32554 32560 80.25 1
bi 32559 32485 55.38 1
bi 32560 32559 160.00 1
bi 32562 32408 170.09 1
bi 32559 32562 222.89 1
bi 32565 32409 84.20 1
bi 32562 32565 24.77 1
bi 32569 32413 222.89 1
bi 32565 32569 222.89 1
bi 32574 32497 158.49 1
bi 32569 32574 48.03 1
bi 32583 32506 222.89 1
bi 32574 32583 222.89 1
bi 32585 32425 138.01 1
bi 32583 32585 202.36 1
bi 32591 32513 222.89 1
bi 32585 32591 150.13 1
bi 32603 32517 222.89 1
bi 32591 32603 152.90 1
bi 32657 32490 194.62 1
bi 32658 32657 210.19 1
bi 32657 51553 222.89 1
bi 32660 32565 222.89 1
bi 32668 32574 108.49 1
bi 32660 32668 120.60 1
bi 32672 32583 222.89 1
bi 32668 32672 116.78 1
bi 32673 32434 222.89 1
bi 32676 32519 95.09 1
bi 32677 32676 210.50 1
bi 32678 32591 219.95 1
bi 32672 32678 192.02 1
bi 32676 51556 76.12 1
bi 32684 32603 181.36 1
bi 32678 32684 17.57 1
bi 32700 32460 222.89 1
bi 32673 32700 33.53 1
bi 32700 32719 222.89 1
bi 32718 32501 128.59 1
bi 32719 32718 153.27 1
bi 32718 32734 222.89 1
bi 32722 32562 192.40 1
bi 32724 32660 51.38 1
bi 32722 32724 207.53 1
bi 32729 32722 153.88 1
bi 32729 32559 222.89 1
bi 32734 32733 34.58 1
bi 32735 32554 109.35 1
bi 32739 32668 88.71 1
bi 32724 32739 61.34 1
bi 32740 32560 222.89 1
bi 32735 32740 130.52 1
bi 32740 32729 72.34 1
bi 32742 32672 222.89 1
bi 32739 32742 53.35 1
bi 32746 32678 163.97 1
bi 32742 32746 179.87 1
bi 32751 32684 222.89 1
bi 32746 32751 130.41 1
bi 32763 32722 218.05 1
bi 32769 32739 176.41 1
bi 32773 51563 222.89 1
bi 32776 32700 209.94 1
bi 32777 32776 54.11 1
bi 32794 51566 133.38 1
bi 32811 51567 189.96 1
bi 32811 32729 213.65 1
bi 32812 51563 75.39 1
bi 32819 32742 222.89 1
bi 32812 32819 108.52 1
bi 32815 32811 178.89 1
bi 32823 51566 49.25 1
bi 32826 32751 115.88 1
bi 32823 32826 222.89 1
bi 32850 32773 39.96 1
bi 32852 32812 135.36 1
bi 32850 32852 222.89 1
bi 32858 32794 175.16 1
bi 32860 32823 222.89 1
bi 32858 32860 125.88 1
bi 32892 32811 222.89 1
bi 32887 32892 222.89 1
bi 32895 51567 202.55 1
bi 32892 32895 177.61 1
bi 32896 32885 170.57 1
bi 32896 32734 222.89 1
bi 32897 32724 76.96 1
bi 32895 32897 222.89 1
bi 32901 32852 222.89 1
bi 32897 32901 144.86 1
bi 32902 32896 222.89 1
bi 32902 32719 4.84 1
bi 32910 32819 222.89 1
bi 32901 32910 94.16 1
bi 32912 32902 222.89 1
bi 32912 32776 222.89 1
bi 32913 32860 222.89 1
bi 32910 32913 189.52 1
bi 32917 32826 222.89 1
bi 32913 32917 222.89 1
bi 32917 32912 222.89 1
bi 32440 52814 222.89 1
bi 32125 32139 222.89 1
bi 31995 48797 29.04 1
bi 48797 31995 173.60 1
LISTA_ARISTAS_NOREQ :
CORDENADAS_NODOS :
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
RESTRICCIONES :
NODOS_INICIALES:
31837
NODOS_TERMINO:
31492
