NOMBRE : Instancia real grande
bi 32270 32188 211.35 1
bi 32271 32270 222.89 1
bi 32303 32217 169.87 1
bi 32304 51531 118.22 1
bi 32303 32304 36.45 1
bi 32308 51533 8.44 1
bi 32311 32226 220.89 1
bi 32308 32311 110.77 1
bi 32314 32304 180.54 1
bi 32317 32308 222.89 1
bi 32323 32248 106.51 1
bi 32332 32263 222.89 1
bi 32323 32332 118.71 1
bi 32341 32271 143.99 1
bi 32332 32341 206.49 1
bi 32344 32270 222.89 1
bi 32341 32344 183.47 1
bi 32393 32303 38.49 1
bi 32405 32311 222.89 1
bi 32393 32405 78.69 1
bi 32408 32240 139.57 1
bi 32405 32408 53.95 1
bi 32409 32243 222.89 1
bi 32408 32409 24.89 1
bi 32413 32323 222.89 1
bi 32409 32413 97.72 1
bi 32413 32421 222.89 1
bi 32420 32332 93.70 1
bi 32421 32420 206.70 1
bi 32420 32425 29.34 1
bi 32424 32341 84.72 1
bi 32425 32424 150.65 1
bi 32430 32344 102.91 1
bi 32424 32430 143.69 1
bi 32434 32256 167.70 1
bi 32430 32434 222.89 1
bi 32440 51539 222.89 1
bi 32434 32440 163.73 1
bi 32449 51540 181.51 1
bi 32440 32449 222.89 1
bi 32460 32255 131.83 1
bi 32449 32460 135.24 1
bi 32460 32490 161.27 1
bi 32475 32393 118.76 1
bi 32481 51542 222.89 1
bi 32475 32481 222.89 1
bi 32482 51543 192.21 1
bi 32485 32405 222.89 1
bi 32482 32485 83.38 1
bi 32490 32501 146.88 1
bi 32494 32481 222.89 1
bi 32496 32482 222.89 1
bi 32497 32421 73.98 1
bi 32501 32519 85.00 1
bi 32506 32420 123.57 1
bi 32497 32506 191.11 1
bi 32513 32424 122.56 1
bi 32517 32430 222.89 1
bi 32513 32517 139.93 1
bi 32519 32518 222.89 1
bi 32554 32475 131.15 1
bi 32554 32560 187.87 1
bi 32559 32485 63.18 1
bi 32560 32559 222.89 1
bi 32562 32408 13.35 1
bi 32559 32562 67.84 1
bi 32565 32409 158.18 1
bi 32562 32565 222.89 1
bi 32569 32413 222.89 1
bi 32565 32569 44.57 1
bi 32574 32497 222.89 1
bi 32569 32574 19.05 1
bi 32583 32506 20.18 1
bi 32574 32583 222.89 1
bi 32585 32425 222.89 1
bi 32583 32585 221.91 1
bi 32591 32513 182.85 1
bi 32585 32591 222.89 1
bi 32603 32517 30.33 1
bi 32591 32603 194.29 1
bi 32657 32490 222.89 1
bi 32658 32657 46.65 1
bi 32657 51553 117.08 1
bi 32660 32565 222.89 1
bi 32668 32574 221.76 1
bi 32660 32668 112.78 1
bi 32672 32583 222.89 1
bi 32668 32672 222.89 1
bi 32673 32434 222.89 1
bi 32676 32519 222.89 1
bi 32677 32676 63.17 1
bi 32678 32591 222.89 1
bi 32672 32678 222.89 1
bi 32676 51556 222.89 1
bi 32684 32603 65.88 1
bi 32678 32684 64.30 1
bi 32700 32460 222.89 1
bi 32673 32700 222.89 1
bi 32700 32719 170.34 1
bi 32718 32501 222.89 1
bi 32719 32718 217.50 1
bi 32718 32734 222.89 1
bi 32722 32562 222.89 1
bi 32724 32660 222.89 1
bi 32722 32724 222.89 1
bi 32729 32722 134.69 1
bi 32729 32559 222.89 1
bi 32734 32733 60.96 1
bi 32735 32554 152.91 1
bi 32739 32668 222.89 1
bi 32724 32739 222.89 1
bi 32740 32560 31.69 1
bi 32735 32740 222.89 1
bi 32740 32729 50.10 1
bi 32742 32672 199.13 1
bi 32739 32742 135.81 1
bi 32746 32678 222.89 1
bi 32742 32746 58.55 1
bi 32751 32684 222.89 1
bi 32746 32751 222.89 1
bi 32763 32722 104.94 1
bi 32769 32739 189.98 1
bi 32773 51563 157.78 1
bi 32776 32700 222.89 1
bi 32777 32776 99.28 1
bi 32794 51566 91.30 1
bi 32811 51567 222.89 1
bi 32811 32729 222.89 1
bi 32812 51563 222.89 1
bi 32819 32742 222.89 1
bi 32812 32819 48.89 1
bi 32815 32811 100.33 1
bi 32823 51566 113.45 1
bi 32826 32751 73.27 1
bi 32823 32826 6.55 1
bi 32850 32773 44.07 1
bi 32852 32812 222.89 1
bi 32850 32852 222.89 1
bi 32858 32794 222.89 1
bi 32860 32823 160.57 1
bi 32858 32860 135.07 1
bi 32892 32811 93.98 1
bi 32887 32892 222.89 1
bi 32895 51567 222.89 1
bi 32892 32895 105.25 1
bi 32896 32885 222.89 1
bi 32896 32734 222.89 1
bi 32897 32724 28.53 1
bi 32895 32897 109.32 1
bi 32901 32852 222.89 1
bi 32897 32901 194.72 1
bi 32902 32896 114.61 1
bi 32902 32719 45.69 1
bi 32910 32819 222.89 1
bi 32901 32910 222.89 1
bi 32912 32902 222.89 1
bi 32912 32776 140.62 1
bi 32913 32860 136.21 1
bi 32910 32913 59.95 1
bi 32917 32826 114.42 1
bi 32913 32917 222.89 1
bi 32917 32912 39.81 1
bi 32440 52814 222.89 1
bi 32125 32139 222.89 1
bi 31995 48797 126.07 1
bi 48797 31995 222.89 1
LISTA_ARISTAS_NOREQ :
CORDENADAS_NODOS :
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
RESTRICCIONES :
NODOS_INICIALES:
31837
NODOS_TERMINO:
31492
