NOMBRE : Instancia real grande
bi 32270 32188 207.94 1
bi 32271 32270 106.82 1
bi 32303 32217 222.89 1
bi 32304 51531 129.78 1
bi 32303 32304 136.90 1
bi 32308 51533 207.65 1
bi 32311 32226 111.00 1
bi 32308 32311 22.67 1
bi 32314 32304 222.89 1
bi 32317 32308 107.54 1
bi 32323 32248 222.89 1
bi 32332 32263 123.74 1
bi 32323 32332 162.25 1
bi 32341 32271 99.03 1
bi 32332 32341 87.98 1
bi 32344 32270 222.89 1
bi 32341 32344 222.89 1
bi 32393 32303 206.09 1
bi 32405 32311 222.89 1
bi 32393 32405 138.48 1
bi 32408 32240 154.34 1
bi 32405 32408 85.77 1
bi 32409 32243 58.38 1
bi 32408 32409 164.35 1
bi 32413 32323 222.89 1
bi 32409 32413 20.99 1
bi 32413 32421 222.89 1
bi 32420 32332 166.86 1
bi 32421 32420 187.39 1
bi 32420 32425 80.19 1
bi 32424 32341 27.39 1
bi 32425 32424 222.89 1
bi 32430 32344 184.59 1
bi 32424 32430 136.82 1
bi 32434 32256 104.07 1
bi 32430 32434 114.10 1
bi 32440 51539 121.75 1
bi 32434 32440 25.91 1
bi 32449 51540 222.89 1
bi 32440 32449 214.32 1
bi 32460 32255 141.38 1
bi 32449 32460 140.12 1
bi 32460 32490 53.27 1
bi 32475 32393 185.22 1
bi 32481 51542 222.89 1
bi 32475 32481 102.77 1
bi 32482 51543 178.54 1
bi 32485 32405 116.23 1
bi 32482 32485 222.89 1
bi 32490 32501 217.42 1
bi 32494 32481 121.08 1
bi 32496 32482 64.97 1
bi 32497 32421 93.51 1
bi 32501 32519 167.17 1
bi 32506 32420 69.87 1
bi 32497 32506 58.09 1
bi 32513 32424 81.89 1
bi 32517 32430 20.50 1
bi 32513 32517 131.17 1
bi 32519 32518 222.89 1
bi 32554 32475 220.25 1
bi 32554 32560 222.89 1
bi 32559 32485 222.89 1
bi 32560 32559 199.10 1
bi 32562 32408 132.77 1
bi 32559 32562 222.89 1
bi 32565 32409 222.89 1
bi 32562 32565 222.89 1
bi 32569 32413 110.05 1
bi 32565 32569 44.14 1
bi 32574 32497 222.89 1
bi 32569 32574 108.58 1
bi 32583 32506 222.89 1
bi 32574 32583 222.89 1
bi 32585 32425 222.89 1
bi 32583 32585 222.89 1
bi 32591 32513 162.24 1
bi 32585 32591 179.60 1
bi 32603 32517 66.63 1
bi 32591 32603 200.99 1
bi 32657 32490 114.88 1
bi 32658 32657 148.08 1
bi 32657 51553 222.89 1
bi 32660 32565 215.00 1
bi 32668 32574 132.86 1
bi 32660 32668 169.93 1
bi 32672 32583 78.00 1
bi 32668 32672 222.89 1
bi 32673 32434 222.89 1
bi 32676 32519 222.89 1
bi 32677 32676 222.89 1
bi 32678 32591 86.98 1
bi 32672 32678 222.89 1
bi 32676 51556 222.89 1
bi 32684 32603 93.99 1
bi 32678 32684 222.89 1
bi 32700 32460 222.89 1
bi 32673 32700 46.78 1
bi 32700 32719 128.98 1
bi 32718 32501 181.53 1
bi 32719 32718 81.81 1
bi 32718 32734 222.89 1
bi 32722 32562 222.89 1
bi 32724 32660 222.80 1
bi 32722 32724 128.29 1
bi 32729 32722 24.71 1
bi 32729 32559 222.89 1
bi 32734 32733 222.89 1
bi 32735 32554 173.92 1
bi 32739 32668 211.69 1
bi 32724 32739 222.89 1
bi 32740 32560 222.89 1
bi 32735 32740 75.62 1
bi 32740 32729 158.93 1
bi 32742 32672 222.89 1
bi 32739 32742 222.89 1
bi 32746 32678 222.89 1
bi 32742 32746 157.26 1
bi 32751 32684 222.89 1
bi 32746 32751 222.89 1
bi 32763 32722 157.99 1
bi 32769 32739 222.89 1
bi 32773 51563 23.94 1
bi 32776 32700 18.09 1
bi 32777 32776 92.18 1
bi 32794 51566 205.96 1
bi 32811 51567 100.78 1
bi 32811 32729 135.57 1
bi 32812 51563 75.68 1
bi 32819 32742 222.89 1
bi 32812 32819 222.89 1
bi 32815 32811 56.95 1
bi 32823 51566 126.38 1
bi 32826 32751 222.89 1
bi 32823 32826 16.65 1
bi 32850 32773 146.06 1
bi 32852 32812 75.11 1
bi 32850 32852 96.74 1
bi 32858 32794 115.15 1
bi 32860 32823 222.89 1
bi 32858 32860 222.89 1
bi 32892 32811 194.92 1
bi 32887 32892 89.15 1
bi 32895 51567 222.89 1
bi 32892 32895 222.89 1
bi 32896 32885 174.03 1
bi 32896 32734 63.11 1
bi 32897 32724 222.89 1
bi 32895 32897 52.64 1
bi 32901 32852 92.14 1
bi 32897 32901 222.89 1
bi 32902 32896 222.89 1
bi 32902 32719 222.89 1
bi 32910 32819 82.34 1
bi 32901 32910 222.89 1
bi 32912 32902 153.91 1
bi 32912 32776 222.89 1
bi 32913 32860 222.89 1
bi 32910 32913 222.89 1
bi 32917 32826 64.45 1
bi 32913 32917 62.55 1
bi 32917 32912 54.52 1
bi 32440 52814 222.89 1
bi 32125 32139 222.89 1
bi 31995 48797 137.97 1
bi 48797 31995 222.89 1
LISTA_ARISTAS_NOREQ :
CORDENADAS_NODOS :
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
RESTRICCIONES :
NODOS_INICIALES:
31837
NODOS_TERMINO:
31492
