NOMBRE : Instancia real grande
uni 30298 30531 129.55 1
uni 30548 30323 129.26 1
uni 30506 30552 99.18 1
uni 30342 30566 129.77 1
uni 30584 30422 140.80 1
uni 30552 30595 27.90 1
uni 30604 30432 103.44 1
uni 30552 30614 38.73 1
uni 30459 30631 107.67 1
uni 30643 30644 94.65 1
uni 30649 30643 94.71 1
uni 30594 30659 50.63 1
uni 30666 30490 111.37 1
uni 30659 30720 44.54 1
uni 30720 30767 46.57 1
uni 30773 30761 31.28 1
uni 30795 30749 58.67 1
uni 30531 30780 127.39 1
uni 47167 30799 160.48 1
uni 30808 30584 155.35 1
uni 30817 30643 211.60 1
uni 30643 30817 210.60 1
uni 30566 30846 133.84 1
uni 30860 30773 64.02 1
uni 31068 30868 75.57 1
uni 30869 30040 342.96 1
uni 30767 30935 159.88 1
uni 30963 30860 120.77 1
uni 30973 30817 190.10 1
uni 51409 30973 20.95 1
uni 30817 30973 189.75 1
uni 30998 30929 39.05 1
uni 30998 47513 23.10 1
uni 31008 30962 122.10 1
uni 30973 47429 23.25 1
uni 30799 31010 102.01 1
uni 31018 30464 276.99 1
uni 31045 30808 81.70 1
uni 31067 30869 92.68 1
uni 51419 31068 267.21 1
uni 31070 48472 17.57 1
uni 30595 31087 167.22 1
uni 31132 30998 54.23 1
uni 51426 31008 151.11 1
uni 30920 31151 106.93 1
uni 31012 31173 74.21 1
uni 31010 31179 78.46 1
uni 31181 51427 43.42 1
uni 31195 31207 50.77 1
uni 31200 31132 48.12 1
uni 31207 31219 50.99 1
uni 31219 31231 53.47 1
uni 31223 31070 91.49 1
uni 51431 31224 82.84 1
uni 31224 31225 167.88 1
uni 31231 47586 43.69 1
uni 31173 31239 39.47 1
uni 31249 31181 42.06 1
uni 31253 31263 73.38 1
uni 31264 31265 72.53 1
uni 31277 31200 56.97 1
uni 31266 31283 73.52 1
uni 31263 31264 55.71 1
uni 31283 31282 47.56 1
uni 31282 31294 44.06 1
uni 31294 31293 45.77 1
uni 31277 31302 22.19 1
uni 47511 31302 35.51 1
uni 31303 31253 125.91 1
uni 31319 31249 46.12 1
uni 31324 31303 45.55 1
uni 31179 31329 94.21 1
uni 31355 31277 57.10 1
uni 31356 47445 129.45 1
uni 31358 31067 198.27 1
uni 31391 31414 56.40 1
uni 30868 31406 223.94 1
uni 31407 31355 46.86 1
uni 31412 31391 81.39 1
uni 31414 47177 73.88 1
uni 31329 31419 50.80 1
uni 31431 47585 134.34 1
uni 47586 31432 133.02 1
uni 31435 31319 80.55 1
uni 31453 47176 34.92 1
uni 31455 31412 95.55 1
uni 31469 31455 55.37 1
uni 31470 31407 48.12 1
uni 47444 31474 202.53 1
uni 31481 31431 36.83 1
uni 31432 31492 187.61 1
uni 31516 31470 34.26 1
uni 31528 47771 81.69 1
uni 31529 31536 35.94 1
uni 31538 31516 22.21 1
uni 31302 31543 195.33 1
uni 31556 31528 24.51 1
uni 31536 31562 43.75 1
uni 31562 31575 42.94 1
uni 31575 31598 42.11 1
uni 31598 31622 46.88 1
uni 31622 31640 38.80 1
uni 31647 47183 129.78 1
uni 31659 31538 100.90 1
uni 31640 31665 40.38 1
uni 31474 31666 137.47 1
uni 31543 31669 100.72 1
uni 51447 31685 186.37 1
uni 31686 31356 237.51 1
uni 31665 31696 46.40 1
uni 31492 31481 149.71 1
uni 31761 31647 97.48 1
uni 31696 31727 33.62 1
uni 31492 31752 55.72 1
uni 31727 31750 52.20 1
uni 31752 31766 39.94 1
uni 31760 31761 93.13 1
uni 31750 31769 23.59 1
uni 31766 31794 40.00 1
uni 31807 31760 29.47 1
uni 31769 31768 20.16 1
uni 31754 47371 95.92 1
uni 31773 31492 222.89 1
uni 31666 31781 49.08 1
uni 51494 31786 79.45 1
uni 31793 31773 40.67 1
uni 31794 31809 89.80 1
uni 31806 31807 64.73 1
uni 31685 31808 77.94 1
uni 31768 31808 66.45 1
uni 31809 31826 40.92 1
uni 31810 31659 99.38 1
uni 31669 31810 111.95 1
uni 31818 31793 31.72 1
uni 31786 31822 95.84 1
uni 31826 31818 31.51 1
uni 31829 31818 47.83 1
uni 31837 31906 54.99 1
uni 31810 31846 75.59 1
uni 31406 31847 278.68 1
uni 51498 31847 55.39 1
uni 31848 47436 178.75 1
uni 31849 31829 47.99 1
uni 31855 31810 57.49 1
uni 31871 31849 46.44 1
uni 31846 31872 45.51 1
uni 31878 31855 41.47 1
uni 31886 31837 24.24 1
uni 31888 31806 103.62 1
uni 48797 31871 30.90 1
uni 31872 31894 44.50 1
uni 31897 31878 39.25 1
uni 31818 31995 175.96 1
uni 31905 31892 47.06 1
uni 31906 31958 121.36 1
uni 31918 31897 41.79 1
uni 31929 31888 78.21 1
uni 31986 31810 96.03 1
uni 31810 31986 98.18 1
uni 31894 31943 90.28 1
uni 31946 31918 40.03 1
uni 31947 31886 32.86 1
uni 31951 31905 74.03 1
uni 31953 31988 82.51 1
uni 31958 32000 77.63 1
uni 31959 31946 36.09 1
uni 31943 31962 42.75 1
uni 31965 31951 48.11 1
uni 31966 47448 110.60 1
uni 31837 31972 152.08 1
uni 31983 31965 41.36 1
uni 31972 31983 41.63 1
uni 31985 31986 47.48 1
uni 31988 32037 52.91 1
uni 31990 31959 43.50 1
uni 31991 31837 149.58 1
uni 31962 31992 43.15 1
uni 31995 32005 193.20 1
uni 31992 31837 482.18 1
uni 32000 32010 68.20 1
uni 32004 31991 37.28 1
uni 32005 32004 46.05 1
uni 32006 31947 33.20 1
uni 32009 31990 39.30 1
uni 32010 32017 35.88 1
uni 32014 32009 34.07 1
uni 32017 32021 31.36 1
uni 32021 32014 61.31 1
uni 32037 32048 79.95 1
uni 32047 31985 59.83 1
uni 32048 32083 30.64 1
uni 32052 31358 300.77 1
uni 32057 32006 35.61 1
uni 32083 32145 88.71 1
uni 32091 32047 27.25 1
uni 31986 32091 135.47 1
uni 32112 32091 35.73 1
uni 31847 32127 159.72 1
uni 32144 32057 45.62 1
uni 32145 32203 72.23 1
uni 31837 32165 183.94 1
uni 32190 32112 48.37 1
uni 32192 47188 139.56 1
uni 31781 32193 240.56 1
uni 32203 32241 36.59 1
uni 32211 32144 34.15 1
uni 32241 32267 51.79 1
uni 32165 32253 43.91 1
uni 32091 32254 108.33 1
uni 32267 32280 25.81 1
uni 32278 32279 58.21 1
uni 32280 51529 20.91 1
uni 32288 32211 35.26 1
uni 51529 32293 21.98 1
uni 32298 32190 75.86 1
uni 32299 32280 25.69 1
uni 32299 32267 29.18 1
uni 32293 32345 17.46 1
uni 32335 32278 87.53 1
uni 32345 32382 59.30 1
uni 47509 32350 64.48 1
uni 32353 32288 33.32 1
uni 32412 32298 45.13 1
uni 32382 32417 37.99 1
uni 32254 32394 94.26 1
uni 32398 32335 85.54 1
uni 32411 32412 67.82 1
uni 32417 32436 42.04 1
uni 32418 32411 22.41 1
uni 32241 32422 113.29 1
uni 32436 32467 38.07 1
uni 32447 32398 81.81 1
uni 32452 32418 95.39 1
uni 32467 32507 39.30 1
uni 32507 32527 41.58 1
uni 51545 32452 116.92 1
uni 32518 32353 81.60 1
uni 32253 32518 129.45 1
uni 32525 32447 82.06 1
uni 32527 32587 40.99 1
uni 32350 32533 93.45 1
uni 32394 32573 103.12 1
uni 32587 32697 82.23 1
uni 32422 32596 89.76 1
uni 32533 32599 28.60 1
uni 32573 32607 12.87 1
uni 32619 32518 49.62 1
uni 32631 47509 139.78 1
uni 32674 32586 121.66 1
uni 32697 32785 131.43 1
uni 32704 32412 186.36 1
uni 32607 32704 66.06 1
uni 32709 32619 43.81 1
uni 32518 32733 112.94 1
uni 32596 32736 74.11 1
uni 32127 32738 204.04 1
uni 32599 32772 95.94 1
uni 32782 32674 152.79 1
uni 32785 32829 142.04 1
uni 32786 32787 153.21 1
uni 32788 32052 437.81 1
uni 32805 32697 105.37 1
uni 32815 32735 42.20 1
uni 32825 32782 59.21 1
uni 32829 32882 59.03 1
uni 32738 32841 67.60 1
uni 32193 32841 239.23 1
uni 32772 32856 50.06 1
uni 32874 32631 140.47 1
uni 32876 32825 106.12 1
uni 32882 32949 90.39 1
uni 32885 32709 109.29 1
uni 32733 32885 91.05 1
uni 32887 32815 49.36 1
uni 32907 32889 133.50 1
uni 32736 32900 98.18 1
uni 32911 32805 71.14 1
uni 32914 32876 52.05 1
uni 32933 31966 395.76 1
uni 32933 32788 39.85 1
uni 32941 32944 11.01 1
uni 32944 32914 79.52 1
uni 32949 32944 149.69 1
uni 32952 32911 43.69 1
uni 33026 32941 13.52 1
uni 32944 33026 27.07 1
uni 32949 32973 83.52 1
uni 32974 32973 172.31 1
uni 32856 32976 97.99 1
uni 33097 33026 178.69 1
uni 33026 33097 177.95 1
uni 32976 33033 49.98 1
uni 33041 32874 140.09 1
uni 33049 33026 90.87 1
uni 32973 33049 170.59 1
uni 32973 33066 81.78 1
uni 33066 33007 116.33 1
uni 33089 32952 127.27 1
uni 33033 33093 54.54 1
uni 33097 33108 167.28 1
uni 32841 33098 293.67 1
uni 33098 33097 187.55 1
uni 33100 47105 75.62 1
uni 33108 33098 20.98 1
uni 33120 32933 272.69 1
uni 33097 33122 89.06 1
uni 33049 33122 168.90 1
uni 33135 33049 81.40 1
uni 33135 33066 169.01 1
uni 51597 33151 92.19 1
uni 33066 33152 81.40 1
uni 33127 33152 53.10 1
uni 32889 33154 139.09 1
uni 33157 33100 42.38 1
uni 33093 33164 53.43 1
uni 33165 33120 39.97 1
uni 33171 33164 49.07 1
uni 33171 33041 109.16 1
uni 33190 33102 80.27 1
uni 33164 33201 52.05 1
uni 33218 33108 88.13 1
uni 33122 33218 169.74 1
uni 33122 33240 82.94 1
uni 33240 33135 170.27 1
uni 33258 33151 70.16 1
uni 33276 33135 81.94 1
uni 33152 33276 170.21 1
uni 33201 33283 49.88 1
uni 33286 33165 62.27 1
uni 33154 33337 95.83 1
uni 33351 33190 82.23 1
uni 33372 33218 83.30 1
uni 33372 33240 169.00 1
uni 33240 33388 82.26 1
uni 33276 33388 169.54 1
uni 33412 33276 83.46 1
uni 33412 33306 156.92 1
uni 33098 33460 204.59 1
uni 33460 33372 124.50 1
uni 47155 33339 44.27 1
uni 33337 33470 68.87 1
uni 33472 33351 73.27 1
uni 33479 33587 19.97 1
uni 33488 33286 109.43 1
uni 33523 33372 81.61 1
uni 33388 33523 170.38 1
uni 33388 33550 83.02 1
uni 33550 33412 170.56 1
uni 33564 33488 30.58 1
uni 33664 33587 162.54 1
uni 33589 33664 102.95 1
uni 33663 33472 87.09 1
uni 33663 33664 98.69 1
uni 33664 33663 98.38 1
uni 33460 33684 96.43 1
uni 33523 33684 173.82 1
uni 33707 33523 82.27 1
uni 33707 33550 169.67 1
uni 33715 32788 612.30 1
uni 33987 33663 123.30 1
uni 33663 33987 125.65 1
uni 33550 33759 97.89 1
uni 33867 33564 132.11 1
uni 33684 33885 92.81 1
uni 33885 33707 222.85 1
uni 33906 33707 98.62 1
uni 33986 33987 300.49 1
uni 34155 33986 182.41 1
uni 34156 34155 142.85 1
uni 33885 34173 121.78 1
uni 34237 34155 91.55 1
uni 34300 34237 28.61 1
uni 34300 34241 19.56 1
uni 34241 34237 14.99 1
uni 34155 34241 105.94 1
uni 34284 33715 258.72 1
uni 34286 33867 192.68 1
uni 34299 34300 66.23 1
uni 34241 34299 86.17 1
uni 34339 34299 63.35 1
uni 34173 34382 100.44 1
uni 34422 34286 64.76 1
uni 34422 34284 88.24 1
uni 34382 34339 201.36 1
uni 34515 34422 53.16 1
uni 34299 34612 265.09 1
uni 34590 34515 51.28 1
uni 34382 34611 137.13 1
uni 34612 34611 77.56 1
uni 34660 34590 51.63 1
uni 34704 34660 47.79 1
uni 34761 34704 21.71 1
uni 47449 34339 469.33 1
uni 34760 34761 27.65 1
uni 34838 34760 75.97 1
uni 34611 34854 211.19 1
uni 34854 47203 36.83 1
uni 51715 34838 134.44 1
uni 35070 51715 54.87 1
uni 35543 35070 385.97 1
uni 47089 47092 8.70 1
uni 47090 47093 9.02 1
uni 47091 47090 89.72 1
uni 47092 47099 91.28 1
uni 47093 47097 63.57 1
uni 47094 47089 56.55 1
uni 47096 47094 193.01 1
uni 47097 47373 190.03 1
uni 47099 47100 18.60 1
uni 47100 47101 3092.36 1
uni 47101 47102 204.97 1
uni 47102 33168 153.83 1
uni 32887 47103 48.43 1
uni 32735 47103 90.53 1
uni 47103 47104 25.58 1
uni 47104 47109 170.06 1
uni 47105 47106 33.00 1
uni 47106 47107 63.42 1
uni 47107 32887 25.82 1
uni 47108 47107 160.93 1
uni 47107 47104 61.63 1
uni 47104 47102 61.04 1
uni 47102 47106 99.02 1
uni 47106 47118 179.31 1
uni 47101 47118 480.00 1
uni 47108 47109 389.00 1
uni 47109 47091 3162.58 1
uni 47091 47111 180.74 1
uni 47111 33297 113.68 1
uni 33297 47113 561.68 1
uni 47113 47114 54.00 1
uni 47114 47366 262.38 1
uni 47113 47115 658.12 1
uni 47115 47364 834.81 1
uni 47116 47117 324.29 1
uni 47117 29547 79.59 1
uni 47118 47119 1792.40 1
uni 47119 47385 180.77 1
uni 47120 47121 1276.79 1
uni 47121 47122 112.91 1
uni 47122 31822 145.37 1
uni 31774 47389 131.60 1
uni 47140 33012 147.53 1
uni 47143 47140 14.74 1
uni 47144 47143 23.56 1
uni 33151 47144 60.30 1
uni 47146 47145 62.62 1
uni 47147 47146 63.87 1
uni 33587 47147 83.67 1
uni 47148 47147 19.25 1
uni 47149 47148 40.37 1
uni 33258 48795 90.88 1
uni 47145 33258 15.40 1
uni 47148 47154 51.90 1
uni 47154 33479 30.96 1
uni 47159 47155 17.61 1
uni 33339 47160 9.67 1
uni 47160 47421 74.90 1
uni 47147 47421 69.33 1
uni 33587 47159 6.61 1
uni 33479 47162 24.86 1
uni 47162 33589 27.53 1
uni 47163 33589 18.30 1
uni 33987 47164 60.16 1
uni 47164 34156 277.90 1
uni 47165 51597 94.84 1
uni 32900 47165 90.19 1
uni 30761 47166 157.65 1
uni 47166 47167 65.25 1
uni 47168 47167 25.90 1
uni 47168 47170 50.25 1
uni 30326 47169 25.46 1
uni 47169 47168 45.88 1
uni 47170 47171 23.01 1
uni 47171 30594 66.79 1
uni 47172 30963 111.95 1
uni 30935 47175 149.28 1
uni 47176 31324 41.42 1
uni 47177 47176 30.15 1
uni 47178 31453 11.43 1
uni 47177 47179 59.60 1
uni 47179 47181 117.79 1
uni 47180 47504 130.87 1
uni 47181 51494 80.55 1
uni 47180 47183 8.96 1
uni 52694 47180 83.22 1
bi 47182 52695 29.47 1
uni 47181 47503 15.94 1
uni 47183 47432 14.07 1
uni 31950 47182 61.34 1
uni 47182 52694 10.51 1
uni 47184 47182 51.25 1
uni 47185 47184 12.39 1
uni 47186 47185 11.48 1
uni 31822 47188 47.99 1
uni 47188 47186 61.76 1
uni 31822 47189 137.85 1
uni 47203 47204 585.09 1
uni 47204 47207 30.30 1
uni 47269 51123 118.32 1
uni 47269 47271 559.64 1
uni 47270 47271 232.85 1
uni 47271 25409 857.45 1
uni 25718 47278 33.75 1
uni 50939 47278 354.17 1
uni 25084 47309 135.68 1
uni 47301 47309 203.08 1
uni 24891 47302 201.82 1
uni 47302 47301 147.88 1
uni 47303 47279 278.48 1
uni 47279 50939 53.44 1
uni 47309 24768 171.49 1
uni 25451 47313 64.32 1
uni 47313 47303 322.27 1
uni 47314 25595 21.25 1
uni 47314 25485 24.62 1
uni 47315 25594 224.62 1
uni 47316 47317 60.76 1
uni 47317 47315 125.68 1
uni 47317 47315 158.31 1
uni 47318 47317 21.34 1
uni 47320 47318 208.98 1
uni 47320 25995 46.46 1
uni 47321 26027 326.89 1
uni 26027 47324 363.56 1
uni 47324 51004 249.19 1
uni 47325 26145 710.24 1
uni 25977 47325 47.30 1
uni 47326 25977 196.85 1
uni 47327 25930 255.10 1
uni 47329 47327 199.01 1
uni 47330 47329 29.60 1
uni 47329 47331 23.05 1
uni 47331 25905 400.33 1
uni 25867 47332 55.98 1
uni 25866 25828 85.36 1
uni 25828 47332 60.47 1
uni 47332 47333 307.65 1
uni 47333 47334 55.04 1
uni 47334 47330 252.11 1
uni 47333 25780 32.61 1
uni 47336 51002 35.82 1
uni 47337 47336 56.75 1
uni 47338 47336 20.50 1
uni 25780 47338 12.67 1
uni 47338 47339 60.63 1
uni 47339 47340 14.02 1
uni 47340 47334 16.64 1
uni 47340 25780 62.57 1
uni 47341 47337 119.49 1
uni 47337 47339 32.00 1
uni 47342 47341 185.77 1
uni 47343 26510 45.89 1
uni 26447 51047 24.76 1
uni 47344 51054 20.49 1
uni 47345 47344 16.03 1
uni 28493 47360 521.20 1
uni 47346 47350 38.30 1
uni 26784 47346 237.84 1
uni 26729 47350 399.57 1
uni 47347 47345 41.04 1
uni 25770 47348 360.08 1
uni 25853 47348 20.04 1
uni 47348 47349 222.12 1
uni 47349 51044 241.36 1
uni 47350 47542 720.66 1
uni 28012 51230 288.45 1
uni 28203 47352 9.76 1
uni 47351 28203 46.60 1
uni 47351 28188 26.12 1
uni 47352 47354 47.58 1
uni 47353 47354 22.53 1
uni 47354 47351 7.68 1
uni 47352 28228 15.27 1
uni 47355 47356 319.41 1
uni 47356 27705 26.60 1
uni 47356 27704 36.68 1
uni 28721 28747 15.91 1
uni 47358 28721 89.70 1
uni 29193 29194 60.18 1
uni 47359 29193 340.02 1
uni 29144 47360 44.62 1
uni 47360 47361 374.33 1
uni 29144 51266 248.91 1
uni 47361 47551 27.16 1
uni 47362 47363 49.89 1
uni 47363 47755 22.78 1
uni 47363 29506 8.09 1
uni 29547 47363 23.59 1
uni 29547 29582 50.64 1
uni 47364 47116 108.58 1
uni 47365 47364 18.56 1
uni 47366 47365 1173.77 1
uni 47365 29478 572.96 1
uni 47361 47359 50.19 1
uni 29536 47369 468.08 1
uni 47367 47369 32.94 1
uni 47367 47370 571.63 1
uni 47368 47370 58.10 1
uni 47369 47368 484.31 1
uni 47368 47372 835.64 1
uni 47370 31754 595.12 1
uni 47371 47372 101.16 1
uni 47372 32907 379.71 1
uni 33470 47373 134.06 1
uni 47373 47096 117.13 1
uni 47386 47385 64.54 1
uni 32704 47386 30.61 1
uni 47387 32704 29.86 1
uni 47387 47386 17.60 1
uni 47388 47387 274.07 1
uni 47386 47391 318.24 1
uni 33018 47387 70.67 1
uni 47385 33018 16.99 1
uni 33018 47120 180.70 1
uni 47119 47120 374.48 1
uni 47389 47388 1176.36 1
uni 47388 47391 606.89 1
uni 47391 47108 1673.13 1
uni 47421 33171 36.57 1
uni 47422 48794 653.91 1
uni 26380 47545 21.16 1
uni 47425 47545 167.73 1
uni 47426 26380 148.65 1
uni 47429 31195 153.36 1
uni 47430 48471 147.12 1
uni 30465 48659 116.77 1
uni 47432 31556 15.41 1
uni 31556 47181 11.38 1
uni 47175 31556 241.09 1
uni 47183 47172 265.91 1
uni 31419 47496 31.98 1
uni 31419 51447 21.96 1
uni 47436 31349 190.17 1
uni 31349 47494 103.66 1
uni 26788 27259 407.50 1
uni 27202 47758 507.84 1
uni 27202 51123 207.05 1
uni 28561 47441 186.76 1
uni 47441 28293 179.03 1
uni 47442 28293 153.72 1
uni 47443 51222 61.00 1
uni 28854 51222 36.44 1
uni 28854 28803 9.89 1
uni 28787 28888 62.53 1
uni 28776 28802 11.84 1
uni 29617 29453 67.89 1
uni 30412 51419 94.30 1
uni 31140 51426 41.38 1
uni 31087 47447 52.18 1
uni 31087 31086 74.20 1
uni 47444 47445 60.94 1
uni 31086 47444 62.28 1
uni 47445 31045 57.40 1
uni 30808 31087 41.98 1
uni 47447 31140 19.99 1
uni 47448 31686 46.14 1
uni 32052 47448 32.17 1
uni 47450 47449 32.82 1
uni 30962 30523 630.91 1
uni 47491 30487 18.24 1
uni 47491 52716 19.51 1
uni 47492 47493 28.07 1
uni 30378 47493 125.00 1
uni 47493 47168 37.93 1
uni 47167 47492 40.57 1
uni 47493 30198 121.96 1
uni 47494 47495 280.79 1
uni 47495 47492 51.89 1
uni 47496 47422 482.05 1
uni 32267 32279 15.21 1
uni 32279 47497 48.76 1
uni 47497 47498 60.74 1
uni 47497 32241 11.47 1
uni 47498 32082 82.25 1
uni 47499 47500 30.11 1
uni 47500 47497 64.19 1
uni 31808 47499 110.48 1
uni 47502 31848 17.83 1
uni 32202 47502 139.73 1
uni 32279 32202 45.64 1
uni 47503 47180 12.59 1
uni 47504 47505 103.66 1
uni 47505 47507 105.34 1
uni 47507 47508 86.48 1
uni 47508 31953 113.73 1
uni 31987 31929 78.77 1
uni 32036 31987 79.08 1
uni 32082 32036 79.93 1
uni 47509 32299 26.85 1
uni 47511 31200 36.23 1
uni 47512 47776 59.05 1
uni 47513 47512 38.76 1
uni 30941 47513 18.39 1
uni 47519 47520 68.25 1
uni 47542 27880 33.74 1
uni 27880 51143 67.26 1
uni 47543 47342 167.73 1
uni 47544 47543 84.46 1
uni 47544 25811 340.17 1
uni 47545 47544 193.32 1
uni 47316 47548 176.36 1
uni 47548 25970 67.16 1
uni 47548 47549 224.43 1
uni 47551 47362 10.64 1
uni 47362 29582 19.58 1
uni 30644 47659 135.83 1
uni 47584 30649 139.61 1
uni 47585 31223 65.77 1
uni 47586 31223 16.91 1
uni 31223 31224 24.31 1
uni 31224 47586 13.89 1
uni 47588 47589 77.42 1
uni 47589 47590 30.39 1
uni 47590 47591 133.51 1
uni 47591 47584 57.42 1
uni 47592 47658 132.32 1
uni 47593 47592 44.29 1
uni 47593 47584 22.83 1
