NOMBRE : Instancia real grande
bi 32270 32188 66.72 1
bi 32271 32270 111.17 1
bi 32303 32217 155.76 1
bi 32304 51531 133.45 1
bi 32303 32304 68.27 1
bi 32308 51533 155.16 1
bi 32311 32226 75.78 1
bi 32308 32311 23.24 1
bi 32314 32304 101.55 1
bi 32317 32308 126.10 1
bi 32323 32248 71.72 1
bi 32332 32263 86.89 1
bi 32323 32332 82.79 1
bi 32341 32271 128.12 1
bi 32332 32341 178.90 1
bi 32344 32270 185.38 1
bi 32341 32344 128.16 1
bi 32393 32303 72.39 1
bi 32405 32311 42.50 1
bi 32393 32405 134.65 1
bi 32408 32240 91.45 1
bi 32405 32408 138.47 1
bi 32409 32243 105.97 1
bi 32408 32409 113.49 1
bi 32413 32323 141.45 1
bi 32409 32413 83.56 1
bi 32413 32421 145.35 1
bi 32420 32332 103.19 1
bi 32421 32420 138.86 1
bi 32420 32425 66.04 1
bi 32424 32341 132.32 1
bi 32425 32424 70.85 1
bi 32430 32344 97.90 1
bi 32424 32430 156.55 1
bi 32434 32256 133.02 1
bi 32430 32434 66.88 1
bi 32440 51539 139.29 1
bi 32434 32440 119.22 1
bi 32449 51540 155.26 1
bi 32440 32449 121.17 1
bi 32460 32255 110.40 1
bi 32449 32460 143.94 1
bi 32460 32490 57.25 1
bi 32475 32393 151.21 1
bi 32481 51542 102.83 1
bi 32475 32481 171.93 1
bi 32482 51543 127.42 1
bi 32485 32405 123.53 1
bi 32482 32485 164.50 1
bi 32490 32501 145.91 1
bi 32494 32481 155.58 1
bi 32496 32482 32.09 1
bi 32497 32421 173.62 1
bi 32501 32519 180.41 1
bi 32506 32420 92.50 1
bi 32497 32506 56.45 1
bi 32513 32424 38.74 1
bi 32517 32430 96.51 1
bi 32513 32517 155.68 1
bi 32519 32518 145.65 1
bi 32554 32475 88.07 1
bi 32554 32560 158.27 1
bi 32559 32485 114.87 1
bi 32560 32559 104.68 1
bi 32562 32408 137.78 1
bi 32559 32562 79.39 1
bi 32565 32409 185.83 1
bi 32562 32565 124.28 1
bi 32569 32413 107.25 1
bi 32565 32569 66.95 1
bi 32574 32497 99.55 1
bi 32569 32574 113.54 1
bi 32583 32506 64.16 1
bi 32574 32583 96.60 1
bi 32585 32425 82.21 1
bi 32583 32585 105.06 1
bi 32591 32513 171.97 1
bi 32585 32591 70.37 1
bi 32603 32517 109.82 1
bi 32591 32603 126.26 1
bi 32657 32490 102.19 1
bi 32658 32657 160.10 1
bi 32657 51553 81.78 1
bi 32660 32565 83.85 1
bi 32668 32574 146.32 1
bi 32660 32668 153.68 1
bi 32672 32583 124.31 1
bi 32668 32672 147.69 1
bi 32673 32434 117.54 1
bi 32676 32519 83.71 1
bi 32677 32676 80.89 1
bi 32678 32591 121.65 1
bi 32672 32678 11.49 1
bi 32676 51556 160.89 1
bi 32684 32603 98.59 1
bi 32678 32684 41.17 1
bi 32700 32460 119.58 1
bi 32673 32700 151.94 1
bi 32700 32719 154.07 1
bi 32718 32501 82.63 1
bi 32719 32718 23.60 1
bi 32718 32734 124.49 1
bi 32722 32562 112.58 1
bi 32724 32660 128.54 1
bi 32722 32724 152.63 1
bi 32729 32722 185.90 1
bi 32729 32559 128.54 1
bi 32734 32733 90.93 1
bi 32735 32554 123.97 1
bi 32739 32668 159.21 1
bi 32724 32739 142.97 1
bi 32740 32560 176.33 1
bi 32735 32740 111.64 1
bi 32740 32729 165.69 1
bi 32742 32672 135.10 1
bi 32739 32742 129.94 1
bi 32746 32678 115.10 1
bi 32742 32746 70.56 1
bi 32751 32684 157.40 1
bi 32746 32751 131.85 1
bi 32763 32722 153.05 1
bi 32769 32739 124.47 1
bi 32773 51563 90.60 1
bi 32776 32700 97.81 1
bi 32777 32776 83.44 1
bi 32794 51566 115.72 1
bi 32811 51567 118.11 1
bi 32811 32729 59.55 1
bi 32812 51563 113.37 1
bi 32819 32742 163.22 1
bi 32812 32819 130.12 1
bi 32815 32811 137.53 1
bi 32823 51566 54.95 1
bi 32826 32751 113.99 1
bi 32823 32826 88.64 1
bi 32850 32773 110.72 1
bi 32852 32812 151.69 1
bi 32850 32852 56.16 1
bi 32858 32794 119.19 1
bi 32860 32823 113.26 1
bi 32858 32860 150.36 1
bi 32892 32811 115.84 1
bi 32887 32892 91.44 1
bi 32895 51567 141.87 1
bi 32892 32895 89.55 1
bi 32896 32885 86.78 1
bi 32896 32734 124.88 1
bi 32897 32724 148.85 1
bi 32895 32897 52.32 1
bi 32901 32852 148.91 1
bi 32897 32901 74.55 1
bi 32902 32896 78.60 1
bi 32902 32719 59.35 1
bi 32910 32819 143.35 1
bi 32901 32910 117.16 1
bi 32912 32902 115.98 1
bi 32912 32776 174.07 1
bi 32913 32860 112.71 1
bi 32910 32913 96.82 1
bi 32917 32826 137.00 1
bi 32913 32917 148.73 1
bi 32917 32912 78.86 1
bi 32440 52814 107.20 1
bi 32125 32139 84.88 1
bi 31995 48797 92.67 1
bi 48797 31995 183.57 1
LISTA_ARISTAS_NOREQ :
CORDENADAS_NODOS :
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
RESTRICCIONES :
NODOS_INICIALES:
31837
NODOS_TERMINO:
31492
