NOMBRE : Instancia real grande
bi 32270 32188 164.44 1
bi 32271 32270 137.38 1
bi 32303 32217 127.30 1
bi 32304 51531 107.13 1
bi 32303 32304 122.92 1
bi 32308 51533 75.74 1
bi 32311 32226 125.92 1
bi 32308 32311 120.72 1
bi 32314 32304 150.60 1
bi 32317 32308 107.85 1
bi 32323 32248 130.18 1
bi 32332 32263 77.75 1
bi 32323 32332 109.24 1
bi 32341 32271 184.11 1
bi 32332 32341 122.59 1
bi 32344 32270 71.94 1
bi 32341 32344 129.47 1
bi 32393 32303 144.38 1
bi 32405 32311 78.30 1
bi 32393 32405 67.65 1
bi 32408 32240 148.93 1
bi 32405 32408 145.83 1
bi 32409 32243 109.60 1
bi 32408 32409 124.90 1
bi 32413 32323 106.90 1
bi 32409 32413 166.26 1
bi 32413 32421 122.79 1
bi 32420 32332 182.07 1
bi 32421 32420 138.21 1
bi 32420 32425 173.13 1
bi 32424 32341 131.94 1
bi 32425 32424 131.94 1
bi 32430 32344 136.37 1
bi 32424 32430 132.72 1
bi 32434 32256 84.51 1
bi 32430 32434 142.25 1
bi 32440 51539 125.67 1
bi 32434 32440 132.06 1
bi 32449 51540 70.39 1
bi 32440 32449 73.58 1
bi 32460 32255 185.11 1
bi 32449 32460 81.71 1
bi 32460 32490 180.89 1
bi 32475 32393 193.54 1
bi 32481 51542 210.39 1
bi 32475 32481 141.16 1
bi 32482 51543 89.75 1
bi 32485 32405 85.92 1
bi 32482 32485 46.29 1
bi 32490 32501 72.05 1
bi 32494 32481 133.38 1
bi 32496 32482 124.85 1
bi 32497 32421 108.25 1
bi 32501 32519 177.09 1
bi 32506 32420 61.55 1
bi 32497 32506 106.71 1
bi 32513 32424 136.82 1
bi 32517 32430 107.94 1
bi 32513 32517 162.81 1
bi 32519 32518 135.90 1
bi 32554 32475 122.34 1
bi 32554 32560 200.12 1
bi 32559 32485 158.51 1
bi 32560 32559 127.98 1
bi 32562 32408 24.35 1
bi 32559 32562 74.98 1
bi 32565 32409 147.24 1
bi 32562 32565 194.78 1
bi 32569 32413 31.59 1
bi 32565 32569 92.80 1
bi 32574 32497 167.25 1
bi 32569 32574 92.14 1
bi 32583 32506 126.06 1
bi 32574 32583 175.25 1
bi 32585 32425 64.16 1
bi 32583 32585 85.28 1
bi 32591 32513 162.85 1
bi 32585 32591 114.74 1
bi 32603 32517 92.54 1
bi 32591 32603 137.14 1
bi 32657 32490 91.56 1
bi 32658 32657 113.57 1
bi 32657 51553 137.63 1
bi 32660 32565 73.56 1
bi 32668 32574 111.67 1
bi 32660 32668 122.21 1
bi 32672 32583 104.92 1
bi 32668 32672 173.62 1
bi 32673 32434 80.44 1
bi 32676 32519 129.83 1
bi 32677 32676 79.83 1
bi 32678 32591 47.68 1
bi 32672 32678 125.23 1
bi 32676 51556 125.97 1
bi 32684 32603 107.87 1
bi 32678 32684 50.68 1
bi 32700 32460 145.39 1
bi 32673 32700 88.61 1
bi 32700 32719 84.60 1
bi 32718 32501 115.25 1
bi 32719 32718 123.27 1
bi 32718 32734 46.33 1
bi 32722 32562 118.26 1
bi 32724 32660 66.83 1
bi 32722 32724 145.72 1
bi 32729 32722 128.64 1
bi 32729 32559 92.94 1
bi 32734 32733 127.42 1
bi 32735 32554 91.26 1
bi 32739 32668 112.70 1
bi 32724 32739 143.63 1
bi 32740 32560 56.08 1
bi 32735 32740 105.52 1
bi 32740 32729 108.48 1
bi 32742 32672 75.78 1
bi 32739 32742 83.05 1
bi 32746 32678 88.85 1
bi 32742 32746 110.46 1
bi 32751 32684 95.03 1
bi 32746 32751 159.20 1
bi 32763 32722 176.26 1
bi 32769 32739 74.13 1
bi 32773 51563 91.34 1
bi 32776 32700 132.61 1
bi 32777 32776 87.60 1
bi 32794 51566 127.42 1
bi 32811 51567 126.90 1
bi 32811 32729 131.28 1
bi 32812 51563 75.39 1
bi 32819 32742 11.36 1
bi 32812 32819 135.43 1
bi 32815 32811 137.59 1
bi 32823 51566 141.13 1
bi 32826 32751 166.01 1
bi 32823 32826 146.80 1
bi 32850 32773 145.12 1
bi 32852 32812 81.57 1
bi 32850 32852 105.50 1
bi 32858 32794 140.58 1
bi 32860 32823 150.30 1
bi 32858 32860 110.48 1
bi 32892 32811 115.26 1
bi 32887 32892 87.37 1
bi 32895 51567 50.06 1
bi 32892 32895 172.03 1
bi 32896 32885 90.61 1
bi 32896 32734 113.36 1
bi 32897 32724 88.20 1
bi 32895 32897 129.18 1
bi 32901 32852 122.25 1
bi 32897 32901 95.91 1
bi 32902 32896 150.33 1
bi 32902 32719 140.33 1
bi 32910 32819 163.54 1
bi 32901 32910 116.71 1
bi 32912 32902 122.83 1
bi 32912 32776 80.71 1
bi 32913 32860 145.97 1
bi 32910 32913 79.80 1
bi 32917 32826 50.30 1
bi 32913 32917 132.17 1
bi 32917 32912 113.19 1
bi 32440 52814 119.08 1
bi 32125 32139 139.39 1
bi 31995 48797 118.24 1
bi 48797 31995 166.45 1
LISTA_ARISTAS_NOREQ :
CORDENADAS_NODOS :
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
RESTRICCIONES :
NODOS_INICIALES:
31837
NODOS_TERMINO:
31492
