NOMBRE : Instancia real grande
bi 32270 32188 222.89 1
bi 32271 32270 136.13 1
bi 32303 32217 222.89 1
bi 32304 51531 222.89 1
bi 32303 32304 100.83 1
bi 32308 51533 222.89 1
bi 32311 32226 29.44 1
bi 32308 32311 222.89 1
bi 32314 32304 222.89 1
bi 32317 32308 184.99 1
bi 32323 32248 167.27 1
bi 32332 32263 71.11 1
bi 32323 32332 222.89 1
bi 32341 32271 18.36 1
bi 32332 32341 222.89 1
bi 32344 32270 152.30 1
bi 32341 32344 63.31 1
bi 32393 32303 222.89 1
bi 32405 32311 76.56 1
bi 32393 32405 48.14 1
bi 32408 32240 137.50 1
bi 32405 32408 222.89 1
bi 32409 32243 180.79 1
bi 32408 32409 222.89 1
bi 32413 32323 92.72 1
bi 32409 32413 211.65 1
bi 32413 32421 122.26 1
bi 32420 32332 116.56 1
bi 32421 32420 179.82 1
bi 32420 32425 168.75 1
bi 32424 32341 222.89 1
bi 32425 32424 151.87 1
bi 32430 32344 171.24 1
bi 32424 32430 222.89 1
bi 32434 32256 113.11 1
bi 32430 32434 76.93 1
bi 32440 51539 154.18 1
bi 32434 32440 54.73 1
bi 32449 51540 222.89 1
bi 32440 32449 222.89 1
bi 32460 32255 34.55 1
bi 32449 32460 222.89 1
bi 32460 32490 222.89 1
bi 32475 32393 63.27 1
bi 32481 51542 222.89 1
bi 32475 32481 222.89 1
bi 32482 51543 222.89 1
bi 32485 32405 190.03 1
bi 32482 32485 116.00 1
bi 32490 32501 67.27 1
bi 32494 32481 128.68 1
bi 32496 32482 26.85 1
bi 32497 32421 222.89 1
bi 32501 32519 222.89 1
bi 32506 32420 222.89 1
bi 32497 32506 222.89 1
bi 32513 32424 112.44 1
bi 32517 32430 97.82 1
bi 32513 32517 167.31 1
bi 32519 32518 110.97 1
bi 32554 32475 222.89 1
bi 32554 32560 222.89 1
bi 32559 32485 180.58 1
bi 32560 32559 136.49 1
bi 32562 32408 30.81 1
bi 32559 32562 222.89 1
bi 32565 32409 222.89 1
bi 32562 32565 178.35 1
bi 32569 32413 128.63 1
bi 32565 32569 193.09 1
bi 32574 32497 66.06 1
bi 32569 32574 156.03 1
bi 32583 32506 222.89 1
bi 32574 32583 196.78 1
bi 32585 32425 222.89 1
bi 32583 32585 222.89 1
bi 32591 32513 222.89 1
bi 32585 32591 78.11 1
bi 32603 32517 222.89 1
bi 32591 32603 132.96 1
bi 32657 32490 54.24 1
bi 32658 32657 222.89 1
bi 32657 51553 222.89 1
bi 32660 32565 222.89 1
bi 32668 32574 111.62 1
bi 32660 32668 222.89 1
bi 32672 32583 73.08 1
bi 32668 32672 119.65 1
bi 32673 32434 78.94 1
bi 32676 32519 161.31 1
bi 32677 32676 108.64 1
bi 32678 32591 133.42 1
bi 32672 32678 188.91 1
bi 32676 51556 79.49 1
bi 32684 32603 222.89 1
bi 32678 32684 115.89 1
bi 32700 32460 222.89 1
bi 32673 32700 171.07 1
bi 32700 32719 178.05 1
bi 32718 32501 146.93 1
bi 32719 32718 87.84 1
bi 32718 32734 146.99 1
bi 32722 32562 156.84 1
bi 32724 32660 222.89 1
bi 32722 32724 222.89 1
bi 32729 32722 222.89 1
bi 32729 32559 222.89 1
bi 32734 32733 222.89 1
bi 32735 32554 40.60 1
bi 32739 32668 222.89 1
bi 32724 32739 220.16 1
bi 32740 32560 50.77 1
bi 32735 32740 221.80 1
bi 32740 32729 200.25 1
bi 32742 32672 222.89 1
bi 32739 32742 199.44 1
bi 32746 32678 207.22 1
bi 32742 32746 222.89 1
bi 32751 32684 156.10 1
bi 32746 32751 166.63 1
bi 32763 32722 193.87 1
bi 32769 32739 13.85 1
bi 32773 51563 222.89 1
bi 32776 32700 222.89 1
bi 32777 32776 222.89 1
bi 32794 51566 150.55 1
bi 32811 51567 107.74 1
bi 32811 32729 38.74 1
bi 32812 51563 154.47 1
bi 32819 32742 208.82 1
bi 32812 32819 24.46 1
bi 32815 32811 222.89 1
bi 32823 51566 113.51 1
bi 32826 32751 222.89 1
bi 32823 32826 65.85 1
bi 32850 32773 222.89 1
bi 32852 32812 222.89 1
bi 32850 32852 222.89 1
bi 32858 32794 136.97 1
bi 32860 32823 61.65 1
bi 32858 32860 118.18 1
bi 32892 32811 131.20 1
bi 32887 32892 64.49 1
bi 32895 51567 222.89 1
bi 32892 32895 222.89 1
bi 32896 32885 161.45 1
bi 32896 32734 68.30 1
bi 32897 32724 64.19 1
bi 32895 32897 222.89 1
bi 32901 32852 122.03 1
bi 32897 32901 210.57 1
bi 32902 32896 222.89 1
bi 32902 32719 204.77 1
bi 32910 32819 222.89 1
bi 32901 32910 222.89 1
bi 32912 32902 102.28 1
bi 32912 32776 222.89 1
bi 32913 32860 222.89 1
bi 32910 32913 76.09 1
bi 32917 32826 222.89 1
bi 32913 32917 218.96 1
bi 32917 32912 222.89 1
bi 32440 52814 5.09 1
bi 32125 32139 105.89 1
bi 31995 48797 222.89 1
bi 48797 31995 79.50 1
LISTA_ARISTAS_NOREQ :
CORDENADAS_NODOS :
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
RESTRICCIONES :
NODOS_INICIALES:
31837
NODOS_TERMINO:
31492
