NOMBRE : Instancia real grande
bi 32270 32188 108.35 1
bi 32271 32270 107.73 1
bi 32303 32217 99.57 1
bi 32304 51531 89.09 1
bi 32303 32304 68.50 1
bi 32308 51533 137.97 1
bi 32311 32226 97.73 1
bi 32308 32311 112.27 1
bi 32314 32304 143.90 1
bi 32317 32308 124.76 1
bi 32323 32248 107.51 1
bi 32332 32263 114.45 1
bi 32323 32332 124.68 1
bi 32341 32271 140.11 1
bi 32332 32341 160.74 1
bi 32344 32270 152.00 1
bi 32341 32344 178.31 1
bi 32393 32303 78.44 1
bi 32405 32311 131.67 1
bi 32393 32405 77.58 1
bi 32408 32240 158.75 1
bi 32405 32408 106.52 1
bi 32409 32243 91.56 1
bi 32408 32409 109.94 1
bi 32413 32323 121.97 1
bi 32409 32413 106.60 1
bi 32413 32421 164.90 1
bi 32420 32332 103.78 1
bi 32421 32420 38.81 1
bi 32420 32425 129.73 1
bi 32424 32341 108.64 1
bi 32425 32424 82.34 1
bi 32430 32344 222.89 1
bi 32424 32430 76.05 1
bi 32434 32256 121.41 1
bi 32430 32434 131.53 1
bi 32440 51539 91.22 1
bi 32434 32440 118.19 1
bi 32449 51540 135.72 1
bi 32440 32449 135.90 1
bi 32460 32255 98.53 1
bi 32449 32460 146.40 1
bi 32460 32490 91.52 1
bi 32475 32393 110.58 1
bi 32481 51542 34.40 1
bi 32475 32481 154.04 1
bi 32482 51543 177.00 1
bi 32485 32405 56.97 1
bi 32482 32485 122.51 1
bi 32490 32501 160.01 1
bi 32494 32481 80.46 1
bi 32496 32482 74.81 1
bi 32497 32421 64.25 1
bi 32501 32519 51.32 1
bi 32506 32420 159.12 1
bi 32497 32506 95.13 1
bi 32513 32424 83.39 1
bi 32517 32430 56.59 1
bi 32513 32517 102.74 1
bi 32519 32518 51.33 1
bi 32554 32475 143.59 1
bi 32554 32560 139.20 1
bi 32559 32485 58.79 1
bi 32560 32559 4.84 1
bi 32562 32408 198.93 1
bi 32559 32562 150.21 1
bi 32565 32409 113.48 1
bi 32562 32565 145.69 1
bi 32569 32413 79.02 1
bi 32565 32569 118.82 1
bi 32574 32497 184.91 1
bi 32569 32574 117.37 1
bi 32583 32506 82.57 1
bi 32574 32583 101.47 1
bi 32585 32425 76.28 1
bi 32583 32585 103.61 1
bi 32591 32513 86.36 1
bi 32585 32591 108.94 1
bi 32603 32517 91.83 1
bi 32591 32603 109.64 1
bi 32657 32490 56.94 1
bi 32658 32657 94.70 1
bi 32657 51553 145.41 1
bi 32660 32565 98.25 1
bi 32668 32574 71.64 1
bi 32660 32668 127.46 1
bi 32672 32583 64.15 1
bi 32668 32672 30.89 1
bi 32673 32434 82.97 1
bi 32676 32519 37.03 1
bi 32677 32676 123.36 1
bi 32678 32591 42.48 1
bi 32672 32678 171.63 1
bi 32676 51556 143.36 1
bi 32684 32603 176.81 1
bi 32678 32684 70.86 1
bi 32700 32460 133.49 1
bi 32673 32700 184.08 1
bi 32700 32719 130.03 1
bi 32718 32501 99.84 1
bi 32719 32718 134.35 1
bi 32718 32734 112.64 1
bi 32722 32562 92.58 1
bi 32724 32660 140.55 1
bi 32722 32724 108.10 1
bi 32729 32722 112.57 1
bi 32729 32559 96.31 1
bi 32734 32733 67.35 1
bi 32735 32554 212.61 1
bi 32739 32668 185.89 1
bi 32724 32739 116.10 1
bi 32740 32560 163.31 1
bi 32735 32740 120.10 1
bi 32740 32729 103.67 1
bi 32742 32672 98.18 1
bi 32739 32742 123.39 1
bi 32746 32678 111.93 1
bi 32742 32746 128.31 1
bi 32751 32684 69.72 1
bi 32746 32751 165.05 1
bi 32763 32722 140.09 1
bi 32769 32739 106.61 1
bi 32773 51563 106.11 1
bi 32776 32700 165.59 1
bi 32777 32776 114.19 1
bi 32794 51566 101.18 1
bi 32811 51567 125.28 1
bi 32811 32729 154.49 1
bi 32812 51563 118.49 1
bi 32819 32742 76.60 1
bi 32812 32819 91.73 1
bi 32815 32811 66.99 1
bi 32823 51566 157.01 1
bi 32826 32751 123.48 1
bi 32823 32826 142.88 1
bi 32850 32773 92.27 1
bi 32852 32812 174.03 1
bi 32850 32852 222.28 1
bi 32858 32794 39.15 1
bi 32860 32823 88.70 1
bi 32858 32860 66.05 1
bi 32892 32811 113.39 1
bi 32887 32892 178.73 1
bi 32895 51567 166.82 1
bi 32892 32895 160.97 1
bi 32896 32885 126.86 1
bi 32896 32734 76.12 1
bi 32897 32724 63.53 1
bi 32895 32897 182.55 1
bi 32901 32852 95.00 1
bi 32897 32901 140.12 1
bi 32902 32896 163.15 1
bi 32902 32719 152.69 1
bi 32910 32819 109.24 1
bi 32901 32910 169.14 1
bi 32912 32902 142.31 1
bi 32912 32776 130.49 1
bi 32913 32860 159.50 1
bi 32910 32913 45.99 1
bi 32917 32826 4.84 1
bi 32913 32917 132.28 1
bi 32917 32912 112.80 1
bi 32440 52814 185.84 1
bi 32125 32139 142.02 1
bi 31995 48797 90.54 1
bi 48797 31995 111.87 1
LISTA_ARISTAS_NOREQ :
CORDENADAS_NODOS :
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
RESTRICCIONES :
NODOS_INICIALES:
31837
NODOS_TERMINO:
31492
