NOMBRE : Instancia real grande
bi 32270 32188 68.26 1
bi 32271 32270 222.89 1
bi 32303 32217 73.30 1
bi 32304 51531 209.75 1
bi 32303 32304 46.34 1
bi 32308 51533 124.59 1
bi 32311 32226 59.62 1
bi 32308 32311 197.25 1
bi 32314 32304 222.89 1
bi 32317 32308 40.64 1
bi 32323 32248 78.37 1
bi 32332 32263 125.37 1
bi 32323 32332 222.89 1
bi 32341 32271 222.89 1
bi 32332 32341 157.43 1
bi 32344 32270 95.06 1
bi 32341 32344 222.89 1
bi 32393 32303 222.89 1
bi 32405 32311 86.15 1
bi 32393 32405 222.89 1
bi 32408 32240 79.05 1
bi 32405 32408 93.64 1
bi 32409 32243 222.89 1
bi 32408 32409 176.27 1
bi 32413 32323 87.12 1
bi 32409 32413 222.89 1
bi 32413 32421 173.17 1
bi 32420 32332 222.89 1
bi 32421 32420 222.89 1
bi 32420 32425 145.89 1
bi 32424 32341 105.88 1
bi 32425 32424 162.85 1
bi 32430 32344 222.89 1
bi 32424 32430 222.89 1
bi 32434 32256 10.87 1
bi 32430 32434 87.77 1
bi 32440 51539 222.89 1
bi 32434 32440 115.28 1
bi 32449 51540 149.81 1
bi 32440 32449 222.89 1
bi 32460 32255 53.72 1
bi 32449 32460 174.33 1
bi 32460 32490 123.70 1
bi 32475 32393 222.89 1
bi 32481 51542 32.12 1
bi 32475 32481 90.37 1
bi 32482 51543 222.89 1
bi 32485 32405 37.79 1
bi 32482 32485 182.36 1
bi 32490 32501 96.83 1
bi 32494 32481 127.27 1
bi 32496 32482 114.03 1
bi 32497 32421 222.89 1
bi 32501 32519 163.46 1
bi 32506 32420 167.87 1
bi 32497 32506 11.23 1
bi 32513 32424 222.89 1
bi 32517 32430 58.19 1
bi 32513 32517 220.46 1
bi 32519 32518 222.89 1
bi 32554 32475 126.96 1
bi 32554 32560 128.90 1
bi 32559 32485 116.56 1
bi 32560 32559 222.89 1
bi 32562 32408 170.02 1
bi 32559 32562 132.97 1
bi 32565 32409 75.70 1
bi 32562 32565 139.98 1
bi 32569 32413 70.44 1
bi 32565 32569 222.89 1
bi 32574 32497 194.22 1
bi 32569 32574 187.00 1
bi 32583 32506 222.89 1
bi 32574 32583 202.07 1
bi 32585 32425 115.63 1
bi 32583 32585 105.21 1
bi 32591 32513 140.55 1
bi 32585 32591 101.82 1
bi 32603 32517 202.87 1
bi 32591 32603 172.01 1
bi 32657 32490 222.89 1
bi 32658 32657 60.51 1
bi 32657 51553 122.71 1
bi 32660 32565 222.89 1
bi 32668 32574 125.52 1
bi 32660 32668 222.89 1
bi 32672 32583 79.04 1
bi 32668 32672 222.89 1
bi 32673 32434 187.02 1
bi 32676 32519 83.03 1
bi 32677 32676 222.89 1
bi 32678 32591 92.57 1
bi 32672 32678 222.89 1
bi 32676 51556 73.45 1
bi 32684 32603 222.89 1
bi 32678 32684 222.89 1
bi 32700 32460 222.89 1
bi 32673 32700 222.89 1
bi 32700 32719 190.20 1
bi 32718 32501 201.99 1
bi 32719 32718 202.96 1
bi 32718 32734 90.55 1
bi 32722 32562 222.89 1
bi 32724 32660 222.89 1
bi 32722 32724 32.26 1
bi 32729 32722 222.89 1
bi 32729 32559 222.89 1
bi 32734 32733 222.89 1
bi 32735 32554 222.89 1
bi 32739 32668 139.64 1
bi 32724 32739 222.89 1
bi 32740 32560 134.76 1
bi 32735 32740 43.50 1
bi 32740 32729 107.87 1
bi 32742 32672 210.92 1
bi 32739 32742 12.83 1
bi 32746 32678 222.89 1
bi 32742 32746 103.14 1
bi 32751 32684 70.98 1
bi 32746 32751 222.89 1
bi 32763 32722 222.89 1
bi 32769 32739 108.28 1
bi 32773 51563 222.89 1
bi 32776 32700 192.41 1
bi 32777 32776 46.05 1
bi 32794 51566 196.24 1
bi 32811 51567 158.60 1
bi 32811 32729 222.89 1
bi 32812 51563 222.89 1
bi 32819 32742 48.69 1
bi 32812 32819 212.46 1
bi 32815 32811 133.73 1
bi 32823 51566 222.89 1
bi 32826 32751 222.89 1
bi 32823 32826 154.50 1
bi 32850 32773 222.89 1
bi 32852 32812 222.89 1
bi 32850 32852 20.70 1
bi 32858 32794 222.89 1
bi 32860 32823 133.30 1
bi 32858 32860 222.89 1
bi 32892 32811 222.89 1
bi 32887 32892 222.89 1
bi 32895 51567 222.89 1
bi 32892 32895 75.29 1
bi 32896 32885 54.98 1
bi 32896 32734 70.28 1
bi 32897 32724 162.88 1
bi 32895 32897 95.60 1
bi 32901 32852 135.89 1
bi 32897 32901 15.62 1
bi 32902 32896 132.83 1
bi 32902 32719 69.59 1
bi 32910 32819 222.89 1
bi 32901 32910 109.84 1
bi 32912 32902 51.90 1
bi 32912 32776 43.54 1
bi 32913 32860 141.13 1
bi 32910 32913 221.46 1
bi 32917 32826 19.50 1
bi 32913 32917 122.65 1
bi 32917 32912 157.62 1
bi 32440 52814 222.89 1
bi 32125 32139 125.74 1
bi 31995 48797 162.58 1
bi 48797 31995 56.02 1
LISTA_ARISTAS_NOREQ :
CORDENADAS_NODOS :
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
RESTRICCIONES :
NODOS_INICIALES:
31837
NODOS_TERMINO:
31492
