NOMBRE : Instancia real grande
bi 32270 32188 37.01 1
bi 32271 32270 80.96 1
bi 32303 32217 40.27 1
bi 32304 51531 5.19 1
bi 32303 32304 35.66 1
bi 32308 51533 5.18 1
bi 32311 32226 39.19 1
bi 32308 32311 25.72 1
bi 32314 32304 5.03 1
bi 32317 32308 5.04 1
bi 32323 32248 38.64 1
bi 32332 32263 38.42 1
bi 32323 32332 123.83 1
bi 32341 32271 38.57 1
bi 32332 32341 83.02 1
bi 32344 32270 38.43 1
bi 32341 32344 81.22 1
bi 32393 32303 39.65 1
bi 32405 32311 41.12 1
bi 32393 32405 92.20 1
bi 32408 32240 74.96 1
bi 32405 32408 40.85 1
bi 32409 32243 75.38 1
bi 32408 32409 39.83 1
bi 32413 32323 37.22 1
bi 32409 32413 41.20 1
bi 32413 32421 41.47 1
bi 32420 32332 37.12 1
bi 32421 32420 82.86 1
bi 32420 32425 43.31 1
bi 32424 32341 36.43 1
bi 32425 32424 39.30 1
bi 32430 32344 37.87 1
bi 32424 32430 81.43 1
bi 32434 32256 104.04 1
bi 32430 32434 42.30 1
bi 32440 51539 77.93 1
bi 32434 32440 25.30 1
bi 32449 51540 75.12 1
bi 32440 32449 24.92 1
bi 32460 32255 104.21 1
bi 32449 32460 42.19 1
bi 32460 32490 39.91 1
bi 32475 32393 41.59 1
bi 32481 51542 5.18 1
bi 32475 32481 37.08 1
bi 32482 51543 5.17 1
bi 32485 32405 40.33 1
bi 32482 32485 25.38 1
bi 32490 32501 37.90 1
bi 32494 32481 5.04 1
bi 32496 32482 5.05 1
bi 32497 32421 40.54 1
bi 32501 32519 38.21 1
bi 32506 32420 41.59 1
bi 32497 32506 82.26 1
bi 32513 32424 42.38 1
bi 32517 32430 41.58 1
bi 32513 32517 81.48 1
bi 32519 32518 59.97 1
bi 32554 32475 39.23 1
bi 32554 32560 51.40 1
bi 32559 32485 39.40 1
bi 32560 32559 40.61 1
bi 32562 32408 79.73 1
bi 32559 32562 40.32 1
bi 32565 32409 79.57 1
bi 32562 32565 40.20 1
bi 32569 32413 79.39 1
bi 32565 32569 41.14 1
bi 32574 32497 39.36 1
bi 32569 32574 41.77 1
bi 32583 32506 38.60 1
bi 32574 32583 81.95 1
bi 32585 32425 80.51 1
bi 32583 32585 44.43 1
bi 32591 32513 38.59 1
bi 32585 32591 39.06 1
bi 32603 32517 38.61 1
bi 32591 32603 80.90 1
bi 32657 32490 82.85 1
bi 32658 32657 14.72 1
bi 32657 51553 14.04 1
bi 32660 32565 40.36 1
bi 32668 32574 39.56 1
bi 32660 32668 83.27 1
bi 32672 32583 39.31 1
bi 32668 32672 81.77 1
bi 32673 32434 108.72 1
bi 32676 32519 83.02 1
bi 32677 32676 15.44 1
bi 32678 32591 39.00 1
bi 32672 32678 84.05 1
bi 32676 51556 13.63 1
bi 32684 32603 38.72 1
bi 32678 32684 80.61 1
bi 32700 32460 111.69 1
bi 32673 32700 81.86 1
bi 32700 32719 62.41 1
bi 32718 32501 110.52 1
bi 32719 32718 15.54 1
bi 32718 32734 29.36 1
bi 32722 32562 78.04 1
bi 32724 32660 38.03 1
bi 32722 32724 40.16 1
bi 32729 32722 42.87 1
bi 32729 32559 81.47 1
bi 32734 32733 48.28 1
bi 32735 32554 85.77 1
bi 32739 32668 38.87 1
bi 32724 32739 83.51 1
bi 32740 32560 85.93 1
bi 32735 32740 51.83 1
bi 32740 32729 44.27 1
bi 32742 32672 38.62 1
bi 32739 32742 80.90 1
bi 32746 32678 38.46 1
bi 32742 32746 85.03 1
bi 32751 32684 39.30 1
bi 32746 32751 80.66 1
bi 32763 32722 19.50 1
bi 32769 32739 17.63 1
bi 32773 51563 17.50 1
bi 32776 32700 42.20 1
bi 32777 32776 92.94 1
bi 32794 51566 16.53 1
bi 32811 51567 42.70 1
bi 32811 32729 40.62 1
bi 32812 51563 18.01 1
bi 32819 32742 39.78 1
bi 32812 32819 104.76 1
bi 32815 32811 85.97 1
bi 32823 51566 18.71 1
bi 32826 32751 38.60 1
bi 32823 32826 105.16 1
bi 32850 32773 45.03 1
bi 32852 32812 27.34 1
bi 32850 32852 17.76 1
bi 32858 32794 44.06 1
bi 32860 32823 25.36 1
bi 32858 32860 16.34 1
bi 32892 32811 51.25 1
bi 32887 32892 64.37 1
bi 32895 51567 55.06 1
bi 32892 32895 40.86 1
bi 32896 32885 55.94 1
bi 32896 32734 102.52 1
bi 32897 32724 96.07 1
bi 32895 32897 38.74 1
bi 32901 32852 28.69 1
bi 32897 32901 59.94 1
bi 32902 32896 45.74 1
bi 32902 32719 112.13 1
bi 32910 32819 56.05 1
bi 32901 32910 104.30 1
bi 32912 32902 50.93 1
bi 32912 32776 79.56 1
bi 32913 32860 30.05 1
bi 32910 32913 59.91 1
bi 32917 32826 57.06 1
bi 32913 32917 105.90 1
bi 32917 32912 111.83 1
bi 32440 52814 77.41 1
bi 32125 32139 27.21 1
bi 31995 48797 11.42 1
bi 48797 31995 11.42  1
bi 32619 32496 999  999
bi 51540 32314 999  999
bi 51539 32308 999  999
LISTA_ARISTAS_NOREQ :
CORDENADAS_NODOS :
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
RESTRICCIONES :
NODOS_INICIALES:
31837
NODOS_TERMINO:
31492
